indexe,proj_id,coup_de_coeur
171600,3933502,0
171601,3911961,0
171603,2714753,0
171605,3931229,0
171606,3916096,0
171608,3919680,0
171609,3933789,0
171610,3928987,0
171612,3888951,0
171614,3931634,0
171615,3922283,0
171617,3897554,0
171618,3932389,0
171619,3865034,0
171621,3933967,1
171622,3917747,0
171623,3920158,0
171624,3931304,0
171625,3922335,0
171627,3440109,0
171628,3929256,0
171630,3925878,0
171632,3927288,1
171634,3926064,1
171635,3927202,0
171637,3929330,1
171639,3926352,0
171640,3908300,1
171642,3921232,0
171643,3908725,1
171645,3795131,0
171646,3916757,0
171647,3929392,0
171649,3922186,0
171650,3911215,1
171651,3925299,0
171652,3907034,0
171654,3912492,1
171655,3906937,0
171657,3851780,0
171658,3928161,0
171660,3929093,0
171661,3772901,0
171662,3912919,0
171663,3868405,1
171665,3927082,0
171667,3924138,0
171669,3932125,0
171671,3931401,0
171672,3497604,0
171673,3862575,0
171675,3915206,0
171676,3933990,0
171678,3865629,0
171679,3920586,0
171680,3923981,0
171682,3927466,0
171683,3932922,0
171684,3913462,0
171685,3913733,1
171687,3930183,1
171689,3915337,0
171691,3924093,0
171693,3923114,0
171694,3897464,0
171696,3932779,0
171697,3932372,0
171698,3925102,0
171699,3923406,0
171700,3916289,0
171701,3934222,0
171702,3915498,0
171703,3911219,1
171704,3934476,0
171705,3925755,0
171707,3727815,0
171708,3909137,0
171709,3919828,0
171710,3907058,0
171712,3924103,1
171713,3933865,0
171715,3929242,0
171717,3900752,0
171719,3896757,0
171721,3877754,0
171722,3920551,1
171724,3925105,1
171726,3929535,0
171728,3933069,0
171730,3909279,0
171732,3925418,0
171734,3799567,0
171735,3919087,0
171737,3912040,1
171738,3932719,0
171739,3799767,0
171741,3928447,0
171743,3909982,0
171744,3929595,0
171746,3931329,0
171748,3927368,0
171750,3869913,1
171751,3921739,0
171752,3932735,0
171753,3934833,0
171754,3861987,0
171756,3934843,0
171757,3863267,0
171758,3925911,0
171760,3878635,0
171761,3916287,1
171762,3931685,0
171763,3910226,0
171765,3932837,1
171766,3921873,0
171768,3927857,0
171769,3905885,0
171771,3933499,0
171773,3933206,0
171775,3927359,0
171777,3935151,0
171778,3929138,0
171779,3935177,0
171780,3916137,0
171781,3885886,0
171782,3933870,0
171783,3929007,0
171784,3925733,0
171785,3910749,0
171786,3843762,0
171787,3935266,0
171788,3935227,0
171789,3931565,0
171790,3935184,0
171792,3935260,0
171794,3911189,1
171796,3922800,0
171797,3935200,0
171799,3934735,0
171800,3438211,0
171802,3932472,0
171803,3870687,0
171804,3928445,0
171805,3896681,0
171806,3932360,0
171807,3887731,0
171808,3926615,0
171810,3930780,0
171811,3911787,0
171813,3844604,0
171814,3930687,0
171815,3874861,0
171817,3933501,1
171819,3928109,0
171821,3921412,0
171823,3932905,0
171824,3935726,0
171825,3935732,0
171826,3907545,0
171827,3847569,0
171829,3906841,0
171831,3930596,1
171833,3914695,0
171834,3931719,1
171836,3924638,0
171838,3923971,0
171840,3931155,0
171841,3707630,0
171843,3934627,1
171845,3924875,0
171846,3919527,0
171848,3729872,1
171850,3903150,1
171851,3920138,0
171853,3869075,0
171855,3860701,0
171857,3922869,0
171859,3845769,0
171860,3935893,0
171861,3934056,1
171862,3928672,0
171863,3935910,0
171864,3928400,0
171866,3933951,0
171867,3851522,0
171868,3931230,1
171869,3872061,0
171871,3925786,0
171873,3903232,0
171874,3919478,0
171876,3862033,0
171878,3804949,0
171879,3929819,0
171880,3923083,0
171882,3925996,0
171883,3926545,0
171884,3927416,0
171886,3922501,1
171888,3838763,0
171889,3935561,0
171890,3935279,0
171891,3870460,0
171893,3933846,0
171895,3934320,1
171897,3930134,0
171898,3918988,0
171900,3934918,1
171902,3924012,0
171903,3936192,0
171904,3915652,0
171906,3921490,0
171908,3730186,0
171909,3926274,0
171911,3921024,0
171913,3918019,1
171914,3717376,0
171916,3747435,1
171918,3917524,0
171920,3935716,0
171921,3932570,0
171922,3887767,1
171924,3877820,0
171926,3920368,0
171927,3923128,0
171928,3933112,0
171929,3901186,0
171930,3921952,0
171931,3933626,1
171933,3936515,0
171934,3868136,0
171935,3921274,0
171937,3922046,0
171939,3871396,1
171941,3861018,1
171943,3917634,1
171945,3752198,0
171947,3922888,0
171948,3839312,0
171950,3919574,1
171951,3926703,0
171952,3806146,0
171954,3914433,0
171955,3922052,0
171956,3745359,0
171958,3857433,0
171960,3932647,0
171961,3916146,1
171963,3896285,1
171965,3908667,1
171966,3926976,0
171968,3891480,0
171970,3922608,0
171972,3867619,0
171974,3917328,0
171975,3759143,1
171976,3928863,1
171977,3911930,1
171979,3896478,0
171980,3931273,0
171982,3742177,0
171984,3929031,1
171986,3873172,0
171988,3928117,1
171990,3927395,0
171991,3867705,0
171992,3925838,0
171994,3917894,0
171996,3921202,0
171998,3928107,1
171999,3918725,1
172001,3909125,1
172003,3927741,0
172004,3929950,0
172005,3934493,0
172006,3921445,0
172008,3814472,0
172009,3933150,0
172011,3529189,0
172013,3916284,1
172015,3863481,0
172016,3931146,1
172017,3818762,0
172018,3893596,0
172019,3837350,0
172021,3846867,0
172022,3887989,1
172024,3920935,0
172025,3921670,0
172027,3926728,0
172028,3874584,0
172029,3472409,0
172030,3893929,0
172031,3856176,0
172032,3935331,0
172034,3912601,0
172035,3933781,0
172037,3936838,0
172039,3925984,0
172040,3827015,0
172041,3936839,0
172042,3897243,0
172044,3928854,0
172046,3922736,0
172047,3932158,0
172048,3930516,0
172049,3934763,1
172050,3912901,0
172051,3934508,0
172052,3896720,0
172054,3936912,0
172055,3817992,0
172057,3919242,1
172058,3887470,0
172060,3760694,0
172061,3927605,0
172062,3930488,0
172063,3936966,0
172065,3786486,0
172066,3932808,0
172068,1520482,1
172069,3918788,0
172070,3930951,0
172071,3929046,0
172072,3926471,0
172074,3912265,0
172076,3931297,0
172077,3937002,0
172078,3932564,0
172079,3936941,0
172080,3868172,0
172081,3718574,0
172083,3933517,0
172084,3908625,1
172086,3936472,0
172087,3918901,1
172089,3929161,0
172090,3928449,0
172091,3933388,0
172092,3930129,0
172094,3931430,0
172095,3891320,0
172096,3867529,0
172097,3930088,0
172098,3910761,0
172100,3907321,0
172101,3915764,0
172103,3844385,0
172104,3937241,0
172105,3931896,0
172106,3907073,0
172108,3932417,0
172109,3923696,1
172111,3919860,0
172113,3918995,1
172115,3376667,1
172116,3935579,0
172117,3934677,0
172119,3918873,0
172121,3934524,0
172123,3914464,0
172124,3869492,0
172125,3936250,0
172126,3909086,0
172128,3911373,1
172130,3927379,0
172131,3927262,1
172133,3916299,1
172135,3936256,0
172136,3912746,1
172138,3928050,1
172139,3919049,1
172141,3836087,0
172143,3934603,0
172144,3932017,0
172145,3917957,1
172147,3902784,0
172148,3933603,0
172149,3915944,1
172151,3815253,0
172152,3864481,0
172154,3910974,1
172155,3934866,0
172157,3855521,0
172158,3932509,0
172159,1538366,0
172161,3925121,0
172163,3896287,0
172164,3929045,0
172165,3916380,1
172167,3931560,0
172168,3649221,0
172169,3937619,0
172170,3937550,0
172171,3922634,0
172173,3921392,1
172174,3919079,1
172176,3934865,0
172177,3935843,0
172178,3922444,0
172180,3936637,0
172182,3932516,0
172183,3912101,0
172184,3928824,0
172185,3919469,1
172187,3917123,1
172189,3932101,0
172191,3934895,0
172192,3934963,1
172194,2934483,0
172195,3933899,0
172197,3917687,0
172198,3931437,0
172199,3935180,0
172200,3935040,0
172202,3820222,1
172203,3746072,0
172205,3924366,0
172207,3910524,0
172209,3916347,0
172210,3936435,0
172211,3865408,0
172213,3785544,0
172215,3931082,0
172217,3818960,0
172219,3896279,1
172221,3857383,0
172223,3913545,0
172225,3937217,0
172226,3916069,0
172227,3930177,0
172229,3937444,1
172230,3928446,0
172232,3916711,1
172234,3913010,0
172235,3934937,0
172236,3806971,1
172238,3897470,0
172240,3923206,1
172242,3768645,0
172243,3938003,0
172244,3890123,0
172245,3913457,1
172246,3918813,0
172248,3930161,0
172250,3926732,0
172252,3908479,0
172253,3934695,0
172255,3936364,0
172257,3931460,0
172258,3933047,0
172259,3871244,0
172261,3912085,0
172263,3920011,0
172265,3887309,1
172266,3931484,0
172267,3708085,0
172268,3927155,1
172270,3913157,0
172272,3937787,0
172273,3908272,0
172274,3936206,0
172275,3925151,0
172277,3933225,0
172278,3913594,1
172280,3923656,0
172281,3936282,0
172283,3935557,0
172284,3938201,0
172285,3936207,0
172286,3917178,0
172287,3936090,0
172289,3931622,0
172290,3928957,0
172292,3874706,0
172293,3925655,0
172295,3836763,1
172297,3935327,0
172299,3927355,0
172301,3930269,0
172302,3936119,0
172304,3936505,0
172305,3932142,0
172306,3937630,0
172308,3919506,0
172309,3930185,0
172310,3936334,0
172312,3937327,0
172313,3937131,0
172314,3938203,0
172316,3933618,0
172317,3924719,0
172319,3833865,0
172320,3910617,0
172322,3836687,0
172324,3858228,1
172326,3859879,0
172327,3938166,0
172329,3840424,0
172330,3935423,0
172332,3938268,0
172333,3938101,0
172335,3803021,0
172336,3926487,0
172337,3915611,0
172338,3938724,0
172339,3935384,1
172340,3911113,0
172341,3929038,1
172342,3921762,0
172344,3650667,1
172345,3933202,0
172346,3932016,0
172348,3926548,0
172349,3815259,0
172351,3936151,0
172353,3769504,0
172354,3937254,0
172355,3927403,0
172356,3935406,0
172358,3932298,0
172359,3932289,1
172360,3923241,0
172362,3913657,0
172364,3934343,0
172366,3937073,0
172367,3938802,0
172369,3934307,0
172370,3703545,0
172371,3938290,0
172372,3939002,0
172373,3936105,0
172374,3932565,0
172375,3938421,0
172376,3937783,0
172378,3912165,0
172379,3936002,0
172380,3938179,0
172381,3793532,0
172382,3933854,0
172383,3928242,1
172384,3933814,0
172385,3937758,0
172386,3934181,0
172387,3939144,0
172389,3664368,0
172391,3939203,0
172392,3937895,0
172393,3871987,0
172395,3930166,1
172396,3923176,0
172397,3930514,0
172398,3930695,0
172399,3927298,0
172400,3930314,0
172402,3936147,0
172403,3933697,0
172404,3935088,0
172405,3939401,0
172406,3939413,0
172408,3912609,0
172409,3906835,0
172410,3933121,0
172411,3914997,0
172412,3909345,0
172413,3902398,0
172415,3847555,0
172417,3930805,0
172418,3939499,0
172419,3896868,0
172421,3920035,0
172422,3935555,0
172423,3939598,0
172424,3928375,0
172426,3924720,0
172428,3901296,0
172429,3938596,0
172431,3901294,0
172432,3926612,0
172433,3935054,0
172434,3939788,0
172435,3939796,0
172436,3938151,0
172437,3939369,0
172438,3929328,0
172439,3934585,1
172441,3916182,0
172442,3911491,0
172444,3931959,0
172446,3929690,0
172447,3937346,0
172448,3919390,0
172450,3939763,0
172451,3930914,0
172453,3926470,0
172454,3934298,1
172455,3937611,0
172456,3938200,0
172457,3913791,0
172459,3934528,0
172461,3939800,0
172462,3923913,0
172464,3916881,0
172466,3928188,1
172468,3907190,0
172470,3931705,1
172472,3937951,0
172473,3940182,0
172474,3931961,0
172475,3939031,0
172476,3917800,1
172477,3940177,0
172478,3937664,0
172480,3939610,0
172481,3914489,0
172483,3920870,0
172484,3127397,0
172486,3935591,0
172488,3848343,0
172489,3909854,0
172490,3875088,0
172491,3940087,0
172492,3933598,0
172493,3940206,0
172494,3871051,0
172495,3922950,0
172497,3912770,1
172499,3939619,0
172500,3859637,1
172501,3940482,0
172502,3933732,0
172504,3757116,1
172506,3915839,0
172508,3940145,1
172509,3938443,1
172511,3875764,0
172513,3930029,0
172514,3933395,0
172516,3907108,0
172518,3875282,0
172519,3935229,0
172521,3829377,1
172523,3412591,0
172524,3851732,0
172526,3921362,1
172528,3935745,0
172529,3914842,0
172531,3926691,1
172533,3923990,0
172535,3759047,0
172537,3915488,0
172539,3858442,0
172540,3929936,0
172541,3938219,0
172543,3835820,0
172545,3932952,0
172546,3938297,0
172547,3940373,0
172549,3940767,0
172550,3934526,0
172551,3940230,0
172552,3935188,0
172553,3938182,0
172554,3922903,1
172556,3924528,1
172557,3937345,0
172559,3916253,0
172561,3800567,0
172562,3936656,0
172564,3940917,0
172565,3929527,1
172566,3940933,0
172567,3935069,0
172569,3929184,0
172570,3941042,0
172571,3856249,0
172572,3911216,0
172573,3928127,0
172574,3922887,0
172576,3937194,0
172577,3916309,0
172578,3910029,0
172579,3924085,1
172581,3936442,0
172582,3934962,0
172583,3929130,0
172585,3931640,0
172586,3898506,0
172587,3923753,0
172588,3868055,0
172590,3914563,0
172591,3900557,0
172592,3839832,1
172594,3940750,0
172595,3898762,0
172596,3919652,0
172597,3871818,0
172599,3919976,0
172600,3930690,0
172601,3918529,0
172603,3931743,1
172605,3919950,0
172607,3782646,0
172609,3860955,0
172610,3922516,1
172612,3931015,0
172613,3872511,1
172615,3932594,0
172617,3913785,0
172619,3802393,1
172620,3933236,0
172621,3930605,1
172623,3896388,0
172625,3870281,0
172627,3933892,0
172629,3874993,0
172631,3919278,0
172632,3838308,1
172634,3810673,1
172636,3872101,0
172638,3929504,1
172639,3927320,1
172641,3872645,0
172643,3847028,0
172645,3341660,1
172647,3840784,0
172649,3927165,0
172650,3938466,0
172652,165398,0
172654,3931738,0
172656,3872441,0
172657,3927057,0
172658,3923869,0
172659,3753480,0
172660,3934378,0
172661,3938628,1
172663,3938979,0
172664,3920077,0
172666,3938763,0
172667,3722031,0
172668,3940706,0
172669,3907104,0
172670,3938778,0
172671,3932940,0
172672,3924375,1
172674,3931478,0
172675,3929414,0
172677,3933411,0
172678,3939205,0
172680,3919974,0
172682,3914717,0
172683,3938068,0
172685,3939060,0
172686,3931361,0
172687,3940942,0
172688,3917797,0
172690,3928318,0
172692,3941569,0
172694,3940827,0
172695,3924547,0
172697,3917194,0
172698,3934944,0
172699,3934463,0
172701,3933713,0
172702,3939731,0
172703,3933015,0
172704,3849499,0
172705,3940242,0
172706,3937409,0
172707,3939028,0
172709,3926116,1
172710,3930593,0
172711,3941704,1
172713,3912496,0
172715,3830240,0
172717,3941380,0
172718,3907504,0
172719,3932032,0
172720,3913579,0
172722,3814068,0
172724,3939045,0
172725,3939195,0
172726,3912953,0
172728,3941596,0
172730,3930221,1
172732,3941248,0
172733,3939482,0
172734,3908130,1
172736,3930765,0
172737,3096705,0
172738,3816278,0
172739,3934743,0
172740,3929222,0
172741,3941676,0
172742,3937253,0
172743,3933159,0
172745,3922301,0
172747,3867325,1
172749,3942066,0
172750,3934560,0
172752,3924799,1
172754,3889392,0
172755,3913123,0
172757,3938945,0
172758,3932945,0
172760,3205439,0
172762,3865223,0
172764,3933238,0
172766,3916335,0
172768,3934438,0
172769,3939472,0
172771,3941778,0
172772,3942223,0
172773,3928813,0
172774,3938710,0
172776,3862588,0
172777,3898674,0
172779,3941473,0
172781,3915622,0
172782,3888007,0
172784,3931643,0
172786,3850561,0
172787,3923908,0
172788,3939214,0
172789,3928829,0
172790,3917694,0
172792,3941972,0
172794,3937163,0
172796,3940034,0
172797,3934580,0
172799,3940390,0
172800,3938556,0
172801,3939387,0
172802,3941812,0
172803,3923512,0
172804,3939697,0
172805,3826409,0
172806,3942348,0
172807,3940306,0
172809,3733610,0
172810,3933200,0
172812,3931506,0
172813,3932465,0
172815,3942504,0
172816,3933166,0
172817,3939642,0
172818,3810122,1
172820,3942411,0
172821,3938557,0
172822,3935367,0
172824,3868436,0
172825,3939494,0
172826,3772712,0
172828,3940471,0
172829,3927167,0
172830,3919358,0
172832,3927851,0
172834,3941220,0
172836,3942673,0
172838,3901099,0
172840,3911648,0
172841,3938850,0
172842,3932078,0
172844,3791772,0
172846,3934721,0
172847,3930866,0
172849,3934921,0
172851,3940139,0
172852,3935491,1
172854,3928690,0
172856,3913338,0
172857,3935089,0
172859,3936604,0
172860,3927981,0
172861,3935960,0
172862,3935978,0
172863,3857804,0
172865,3937136,0
172866,3923335,0
172867,3942902,0
172868,3937388,1
172870,3921478,0
172871,3919655,0
172872,3919897,1
172874,3929344,0
172876,3943016,0
172877,3912489,0
172879,3927820,0
172880,3889457,0
172882,3938861,0
172883,3931192,0
172885,3943086,0
172886,3930909,0
172888,3941745,0
172889,3702485,0
172890,3943049,0
172891,3940249,0
172892,3940875,0
172893,3936889,0
172894,3940253,0
172895,3927865,0
172897,3931759,0
172898,3922806,0
172899,3936088,0
172901,3942545,0
172902,3936658,0
172903,3943152,0
172904,3220487,0
172906,3943142,0
172907,3940727,0
172908,3942505,0
172909,3933272,0
172910,3938835,0
172912,3921962,0
172914,3941534,0
172915,3943278,0
172917,3941883,1
172918,3935583,0
172919,3807396,0
172921,3938749,0
172922,3796881,0
172924,3928492,0
172926,3925521,0
172928,3911740,0
172930,3922525,0
172931,3101151,1
172933,3934630,0
172935,3941135,0
172936,3900371,1
172938,3672051,0
172940,3795303,0
172941,3942886,0
172943,3940699,0
172945,3936191,0
172946,3938773,0
172947,3914821,0
172948,3942959,0
172949,3940874,0
172950,3942904,0
172952,3792898,0
172953,3925351,0
172955,3907893,0
172957,3831404,1
172959,3925993,0
172961,3942988,0
172962,3943528,0
172963,3940802,0
172964,3941532,0
172965,3937598,0
172966,3943517,0
172967,3810840,0
172969,3938808,0
172970,3930164,0
172971,3691408,0
172972,3942530,0
172973,3943594,0
172974,3863402,0
172976,3928172,1
172978,3932059,0
172979,3938093,0
172980,3941905,0
172981,3942321,0
172983,3942342,0
172984,3940769,0
172985,3940508,1
172986,3921230,1
172988,3942457,0
172990,3940992,0
172991,3937505,0
172992,3927180,0
172993,3942865,0
172994,3940272,0
172995,3934682,0
172997,3825856,0
172998,3940600,0
173000,3908710,0
173001,3938894,0
173002,3941849,0
173003,3940940,0
173005,3943660,0
173007,3937771,0
173008,3938656,0
173009,3926420,0
173011,3941788,0
173012,3943823,0
173013,3935675,1
173014,3919481,0
173015,3942595,0
173016,3915190,0
173017,3837161,0
173019,3928386,1
173021,3900069,0
173023,3924877,0
173024,3935866,0
173025,3907903,0
173026,3939651,0
173027,3821695,0
173028,3887870,0
173029,3927880,0
173030,3925504,0
173031,3935552,0
173033,3866044,0
173035,3930426,0
173036,3751222,0
173037,3937795,0
173038,3933511,0
173039,3941826,0
173040,3923931,1
173042,3925648,0
173043,3927896,0
173044,3943520,0
173045,3900370,0
173046,3941893,0
173048,3861546,0
173049,3944024,0
173050,3942360,0
173052,3943988,0
173053,3941492,0
173055,3928432,1
173057,3944039,0
173058,3934993,1
173060,3925241,0
173061,3944109,0
173062,3943995,0
173063,3940211,0
173065,3939758,0
173066,3851653,0
173067,3944179,0
173068,3941671,0
173069,3940121,0
173070,3867327,0
173072,3936071,0
173074,3943970,0
173075,3919303,0
173076,3840072,0
173078,3933021,0
173079,3942496,0
173080,3941200,0
173081,3943743,0
173082,3944277,0
173083,3839421,0
173084,3937707,0
173086,3943502,0
173087,3940469,0
173088,3939098,0
173089,2228982,0
173091,3874673,1
173092,3943687,0
173093,3930568,0
173095,3920718,0
173096,3763772,0
173098,3928795,0
173100,3913728,0
173102,3938549,0
173104,3868751,0
173106,3944304,0
173107,3940573,0
173109,3929370,0
173111,3940490,0
173112,3927730,0
173113,3921966,0
173114,3944259,0
173115,3932585,0
173116,857134,0
173118,3933296,0
173120,3942181,1
173122,3877852,0
173123,3864745,1
173125,3915988,0
173127,3921674,1
173128,3926306,0
173130,3938657,1
173132,3915783,0
173133,3936019,0
173135,3925360,1
173137,3929705,0
173139,3943986,1
173141,3539953,0
173142,3926994,0
173143,3933841,0
173145,3883211,0
173147,3940115,0
173149,3935599,0
173151,3453426,1
173153,3917757,0
173155,3942158,1
173156,3944414,0
173157,3940146,0
173159,3871103,0
173161,3921048,0
173162,3872243,0
173163,3848121,0
173164,3929673,0
173165,3922986,0
173167,3900224,0
173169,3935927,0
173171,3943782,0
173172,3928101,0
173173,3926133,0
173174,3940938,0
173177,3533404,0
173179,3914103,0
173181,3927564,0
173182,3910264,0
173183,3943456,0
173184,3926271,0
173186,3941977,0
173188,3929470,0
173189,3930295,0
173191,3722520,1
173193,3938094,1
173195,3935375,0
173197,3941273,1
173198,3837481,0
173200,3940828,0
173201,3940057,0
173202,3943735,0
173204,2979866,0
173205,3939685,0
173207,3936771,0
173208,3867180,0
173209,3842349,0
173210,3915721,0
173211,3922264,0
173212,3922946,0
173213,3867926,1
173214,3938872,0
173215,3926594,0
173216,3943043,0
173217,3941630,0
173218,3920811,0
173219,3944743,0
173221,3939736,0
173222,3944696,0
173223,3939225,0
173224,3902909,0
173226,3938981,0
173228,3939053,0
173230,3941516,0
173231,3837833,0
173233,3875155,1
173235,3908407,0
173237,3940527,0
173238,3940825,0
173240,3922029,0
173242,3934027,1
173244,3938458,0
173246,3924351,0
173247,3918692,0
173249,3680848,0
173251,3784920,0
173252,3914267,0
173253,3936551,0
173255,3927906,1
173256,3935743,0
173257,3940826,0
173259,3901530,1
173261,3927685,0
173263,3937371,1
173265,3879749,0
173267,3928202,0
173269,3914317,0
173270,3944085,0
173271,3913908,0
173272,3828800,0
173274,3907731,0
173276,3939405,0
173278,3841472,0
173279,3932682,0
173281,3915352,1
173283,3941947,0
173284,3827461,0
173285,3943447,0
173286,3943178,0
173287,3931256,0
173288,3913659,0
173290,3854114,0
173292,3936017,1
173294,3941195,0
173296,3916417,0
173297,3929570,1
173299,3940023,0
173300,3313686,1
173302,3942311,0
173303,3940005,0
173305,3850165,0
173307,2968143,0
173308,3940845,0
173310,3926683,0
173312,3942407,1
173313,3940439,0
173315,3943158,0
173317,3937068,0
173318,3933124,0
173319,3897389,0
173320,3943965,0
173322,3931472,0
173323,3924144,0
173325,3940776,0
173327,3937332,0
173329,3944745,0
173330,3945326,0
173331,3945322,0
173332,3943462,0
173333,3863006,0
173334,3924902,1
173336,3917377,0
173337,3943505,0
173338,3945296,0
173339,3945501,0
173341,3939054,0
173343,3926674,0
173345,3925928,0
173346,3455201,0
173347,3935185,0
173348,3940349,0
173350,3938820,0
173351,3938171,0
173352,3944352,1
173354,3943804,0
173356,3930738,0
173357,3945617,0
173358,3942288,1
173359,3944688,0
173360,3806950,0
173362,3829569,1
173364,3913989,0
173365,3933470,0
173367,3943385,1
173369,3922789,0
173370,3922670,0
173371,3945574,0
173372,3811731,0
173374,3866581,0
173376,3944472,0
173378,3863213,0
173380,3931954,0
173382,3945654,0
173383,3919905,1
173385,3804801,0
173386,3878231,0
173388,3937398,0
173390,3931898,0
173392,3934545,0
173394,3927168,0
173396,3907014,1
173397,3836003,0
173398,3907573,0
173400,3861997,0
173401,3920058,0
173403,3920656,0
173404,3856785,0
173405,3843131,0
173407,3927972,0
173408,3941922,0
173409,3942923,0
173410,3874765,0
173411,3838735,0
173413,3912423,0
173415,3929993,1
173417,3919330,1
173419,3944288,0
173420,3800954,0
173422,3944841,0
173423,3931439,0
173425,3908983,0
173426,3936489,0
173427,3930663,0
173428,3923165,0
173430,3849260,0
173431,3939573,0
173433,3810838,0
173434,3936624,0
173435,3924175,0
173436,3903933,1
173438,3799905,0
173439,3924681,1
173441,3896708,0
173443,3944457,0
173444,3933535,1
173446,3914411,0
173448,3940857,1
173449,3924438,0
173451,3825542,1
173453,3944339,0
173454,3935993,0
173455,3940189,0
173457,3927323,0
173458,3944812,0
173460,3912409,0
173462,3936882,1
173463,3942800,0
173465,3839636,0
173466,3917807,0
173468,3944602,1
173470,3938028,0
173472,3939492,1
173474,3874508,0
173475,3925220,0
173477,3940689,0
173478,3931487,0
173480,3917188,0
173482,3932637,0
173484,3943769,0
173485,3940880,0
173486,3877907,0
173488,3928774,1
173490,3945274,1
173492,3940041,1
173493,3681513,0
173494,3946119,0
173495,3945244,0
173496,3924572,1
173498,3920208,0
173500,3829466,1
173501,3944515,1
173502,3943066,0
173504,3946054,0
173505,3943530,0
173506,3938402,0
173507,3939999,0
173509,3946170,0
173510,3945416,0
173512,3904034,0
173514,3931477,0
173516,3537963,1
173517,3937773,0
173518,3945488,0
173519,3915625,0
173520,3933149,1
173521,3944169,0
173522,3944390,0
173523,3943707,0
173524,3922250,0
173526,3936788,0
173527,3942741,0
173529,3920017,0
173530,3921284,0
173531,3943143,0
173532,3945148,0
173534,3938009,0
173535,3946585,0
173536,3944497,0
173537,3936591,0
173538,3912209,0
173540,3937729,1
173541,3923462,0
173543,3804413,0
173544,3943621,1
173546,3938682,0
173548,3927380,0
173550,3760789,0
173552,3930711,1
173554,3927861,0
173555,3684760,0
173556,3732038,0
173558,3938352,0
173560,3921411,0
173562,3926527,1
173563,3900682,0
173565,3936179,0
173567,3845519,1
173569,3856461,0
173571,3937934,0
173573,3901342,1
173575,3936888,0
173577,3946180,0
173578,3943440,0
173579,3912480,1
173581,3926142,0
173582,3942494,0
173583,3941296,0
173585,3906925,1
173587,3870469,0
173588,3906495,0
173590,3921644,1
173592,3925805,0
173594,3920537,0
173595,3943519,0
173596,3941347,0
173598,3928032,0
173599,3946076,0
173600,3945735,0
173601,3944994,0
173602,3797125,0
173604,3946839,0
173605,547632,0
173606,3944214,0
173607,3855372,0
173609,3935324,0
173610,3943270,1
173612,3930244,0
173613,3945535,0
173614,3928030,0
173615,3936503,1
173617,3943216,0
173618,3939595,0
173619,3941249,0
173621,3938653,0
173623,3945904,0
173624,3946844,1
173626,3945920,0
173627,3945287,0
173629,3945164,0
173630,3826577,0
173631,3942518,0
173633,3941818,1
173635,3846065,0
173636,3945660,0
173637,3943004,0
173639,3943176,1
173641,3946638,0
173642,3942435,0
173643,3946142,0
173644,3938208,1
173646,3944537,1
173648,3947069,0
173649,3921574,0
173651,3843007,0
173652,3924735,0
173653,3940590,0
173654,3929072,0
173655,3918192,1
173657,3940679,0
173658,3947241,0
173659,3937440,0
173660,3814227,0
173661,3947339,0
173662,3943683,0
173664,3941701,0
173665,3862037,0
173666,3915761,0
173667,3913645,0
173668,3947409,0
173669,3942373,0
173671,3458707,0
173673,3945265,0
173675,3939989,0
173676,3877788,0
173677,3916075,0
173679,3936859,0
173680,3940934,0
173681,3933031,0
173682,3947488,0
173683,3855399,0
173684,3905569,0
173686,3931376,0
173688,3947504,0
173690,3927174,1
173692,3940262,0
173693,3941902,1
173695,3856599,0
173697,3945576,1
173698,3941376,0
173699,3947481,0
173701,3944625,0
173702,3775676,1
173704,3943696,1
173705,3947495,0
173706,3945315,0
173707,3942516,0
173709,3944663,0
173710,3943332,1
173712,3871311,0
173714,3945039,0
173716,3939520,0
173717,3944133,0
173718,3947725,0
173719,3940751,1
173721,3875017,0
173722,3945680,0
173724,3929500,0
173725,3893683,0
173727,3939242,0
173728,3937032,0
173729,3945668,0
173730,3945560,1
173732,3943607,0
173733,3933193,0
173734,3946694,0
173736,3907254,0
173738,3832275,0
173739,3942372,0
173740,3947963,0
173741,3945807,1
173743,3945764,1
173745,3917714,0
173746,3658825,0
173747,3690885,0
173748,3945948,0
173749,3932377,0
173751,3947979,0
173753,3932221,0
173754,3945756,0
173755,3828950,0
173756,3936304,0
173757,3918872,0
173758,3937028,0
173759,3937470,0
173761,3941734,0
173762,3945058,0
173764,3934383,0
173765,3861409,0
173766,3946897,0
173768,3945030,0
173770,3947928,0
173771,3911698,0
173773,3935506,0
173775,3887781,0
173776,3946287,1
173777,3943017,0
173778,3859023,0
173780,3945202,0
173782,3942446,0
173783,3935604,0
173784,3948143,0
173786,3912685,0
173787,3946088,0
173789,3723415,0
173791,3940643,0
173793,3945162,1
173794,3941827,0
173795,3817238,0
173797,3941592,0
173799,3934845,1
173801,3917149,0
173802,3931745,0
173803,3947503,0
173805,3941585,0
173806,3836519,0
173807,3920730,0
173809,3944469,1
173811,3931064,0
173813,3942538,0
173815,3947638,0
173817,3948082,0
173819,3915032,0
173821,3910324,0
173822,3901148,0
173823,3940395,0
173824,3940356,1
173826,3946403,0
173827,3921534,0
173828,3927369,0
173830,3932555,0
173832,3924343,0
173834,3893486,0
173836,3936854,0
173837,3948332,0
173838,3928165,0
173839,3933734,0
173841,3945523,0
173843,3947070,0
173844,3942548,0
